Actual values,Predicted values 
"[15.093000411987305, 15.543999671936035, 15.295999526977539, 15.13599967956543, 15.065999984741211, 15.41100025177002, 15.526000022888184, 15.581999778747559, 15.333000183105469, 15.071999549865723, 15.26099967956543, 15.531000137329102, 15.25100040435791, 15.09000015258789, 15.223999977111816, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.571000099182129, 15.312000274658203, 15.13599967956543, 15.039999961853027, 15.427000045776367, 15.526000022888184, 15.581999778747559, 15.333000183105469, 15.071999549865723, 15.26099967956543, 15.5600004196167, 15.223999977111816, 15.119999885559082, 15.25100040435791, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.571000099182129, 15.312000274658203, 15.13599967956543, 15.039999961853027, 15.427000045776367, 15.526000022888184, 15.538999557495117, 15.333000183105469, 15.071999549865723, 15.26099967956543, 15.5600004196167, 15.223999977111816, 15.119999885559082, 15.25100040435791, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.571000099182129, 15.312000274658203, 15.13599967956543, 15.039999961853027, 15.427000045776367, 15.526000022888184, 15.538999557495117, 15.333000183105469, 15.071999549865723, 15.26099967956543, 15.5600004196167, 15.223999977111816, 15.119999885559082, 15.25100040435791, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.571000099182129, 15.312000274658203, 15.13599967956543, 15.039999961853027, 15.427000045776367, 15.510000228881836, 15.538999557495117, 15.333000183105469, 15.071999549865723, 15.26099967956543, 15.5600004196167, 15.223999977111816, 15.119999885559082, 15.25100040435791, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.571000099182129, 15.312000274658203, 15.164999961853027, 15.039999961853027, 15.427000045776367, 15.510000228881836, 15.538999557495117, 15.333000183105469, 15.097999572753906, 15.288000106811523, 15.5600004196167, 15.223999977111816, 15.119999885559082, 15.25100040435791, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.093000411987305, 15.543999671936035, 15.312000274658203, 15.164999961853027, 15.081999778747559, 15.41100025177002, 15.510000228881836, 15.538999557495117, 15.333000183105469, 15.097999572753906, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.237000465393066, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.164999961853027, 15.081999778747559, 15.41100025177002, 15.510000228881836, 15.538999557495117, 15.333000183105469, 15.097999572753906, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.237000465393066, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.164999961853027, 15.081999778747559, 15.41100025177002, 15.510000228881836, 15.581999778747559, 15.333000183105469, 15.097999572753906, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.237000465393066, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.164999961853027, 15.081999778747559, 15.41100025177002, 15.510000228881836, 15.581999778747559, 15.333000183105469, 15.097999572753906, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.237000465393066, 15.223999977111816, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.081999778747559, 15.41100025177002, 15.510000228881836, 15.581999778747559, 15.333000183105469, 15.085000038146973, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.237000465393066, 15.253000259399414, 15.312000274658203]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.41100025177002, 15.510000228881836, 15.581999778747559, 15.333000183105469, 15.085000038146973, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.25100040435791, 15.253000259399414, 15.295999526977539]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.105999946594238, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.4399995803833, 15.510000228881836, 15.581999778747559, 15.333000183105469, 15.085000038146973, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.25100040435791, 15.253000259399414, 15.295999526977539]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.121999740600586, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.4399995803833, 15.510000228881836, 15.567999839782715, 15.333000183105469, 15.085000038146973, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.25100040435791, 15.253000259399414, 15.295999526977539]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.121999740600586, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.4399995803833, 15.526000022888184, 15.567999839782715, 15.333000183105469, 15.085000038146973, 15.288000106811523, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.25100040435791, 15.253000259399414, 15.295999526977539]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.121999740600586, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.4399995803833, 15.526000022888184, 15.567999839782715, 15.333000183105469, 15.11400032043457, 15.274999618530273, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.25100040435791, 15.253000259399414, 15.295999526977539]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.121999740600586, 15.543999671936035, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.4399995803833, 15.526000022888184, 15.567999839782715, 15.333000183105469, 15.11400032043457, 15.274999618530273, 15.5600004196167, 15.237000465393066, 15.133000373840332, 15.269000053405762, 15.253000259399414, 15.324999809265137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.121999740600586, 15.557999610900879, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.41100025177002, 15.526000022888184, 15.567999839782715, 15.333000183105469, 15.11400032043457, 15.274999618530273, 15.574000358581543, 15.237000465393066, 15.133000373840332, 15.269000053405762, 15.253000259399414, 15.324999809265137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.13599967956543, 15.557999610900879, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.41100025177002, 15.526000022888184, 15.555000305175781, 15.347000122070312, 15.11400032043457, 15.274999618530273, 15.574000358581543, 15.237000465393066, 15.133000373840332, 15.269000053405762, 15.253000259399414, 15.324999809265137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.13599967956543, 15.557999610900879, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.41100025177002, 15.565999984741211, 15.555000305175781, 15.347000122070312, 15.11400032043457, 15.274999618530273, 15.574000358581543, 15.237000465393066, 15.133000373840332, 15.269000053405762, 15.253000259399414, 15.324999809265137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.13599967956543, 15.557999610900879, 15.312000274658203, 15.152000427246094, 15.095999717712402, 15.41100025177002, 15.565999984741211, 15.555000305175781, 15.347000122070312, 15.128000259399414, 15.317000389099121, 15.574000358581543, 15.237000465393066, 15.133000373840332, 15.269000053405762, 15.282999992370605, 15.324999809265137]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.13599967956543, 15.557999610900879, 15.312000274658203, 15.152000427246094, 15.125, 15.41100025177002, 15.565999984741211, 15.555000305175781, 15.347000122070312, 15.128000259399414, 15.317000389099121, 15.574000358581543, 15.237000465393066, 15.133000373840332, 15.309000015258789, 15.282999992370605, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.13599967956543, 15.571000099182129, 15.324999809265137, 15.152000427246094, 15.125, 15.4399995803833, 15.565999984741211, 15.555000305175781, 15.347000122070312, 15.128000259399414, 15.317000389099121, 15.5600004196167, 15.25100040435791, 15.163000106811523, 15.309000015258789, 15.282999992370605, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.14900016784668, 15.571000099182129, 15.324999809265137, 15.152000427246094, 15.125, 15.4399995803833, 15.565999984741211, 15.581999778747559, 15.333000183105469, 15.128000259399414, 15.317000389099121, 15.5600004196167, 15.25100040435791, 15.163000106811523, 15.309000015258789, 15.282999992370605, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.14900016784668, 15.571000099182129, 15.324999809265137, 15.152000427246094, 15.125, 15.4399995803833, 15.552000045776367, 15.581999778747559, 15.333000183105469, 15.128000259399414, 15.317000389099121, 15.5600004196167, 15.25100040435791, 15.163000106811523, 15.309000015258789, 15.282999992370605, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.14900016784668, 15.571000099182129, 15.324999809265137, 15.178999900817871, 15.125, 15.4399995803833, 15.552000045776367, 15.581999778747559, 15.333000183105469, 15.128000259399414, 15.317000389099121, 15.5600004196167, 15.25100040435791, 15.163000106811523, 15.309000015258789, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.14900016784668, 15.571000099182129, 15.324999809265137, 15.178999900817871, 15.125, 15.4399995803833, 15.552000045776367, 15.581999778747559, 15.333000183105469, 15.128000259399414, 15.317000389099121, 15.5600004196167, 15.25100040435791, 15.163000106811523, 15.295999526977539, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.14900016784668, 15.571000099182129, 15.354999542236328, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.581999778747559, 15.333000183105469, 15.128000259399414, 15.317000389099121, 15.586999893188477, 15.269000053405762, 15.175999641418457, 15.295999526977539, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.354999542236328, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.128000259399414, 15.317000389099121, 15.586999893188477, 15.269000053405762, 15.175999641418457, 15.295999526977539, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.354999542236328, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.128000259399414, 15.317000389099121, 15.586999893188477, 15.269000053405762, 15.175999641418457, 15.295999526977539, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.354999542236328, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.128000259399414, 15.317000389099121, 15.586999893188477, 15.269000053405762, 15.175999641418457, 15.295999526977539, 15.269000053405762, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.354999542236328, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.140999794006348, 15.317000389099121, 15.586999893188477, 15.269000053405762, 15.175999641418457, 15.324999809265137, 15.312000274658203, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.178999900817871, 15.137999534606934, 15.470000267028809, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.140999794006348, 15.317000389099121, 15.586999893188477, 15.282999992370605, 15.189000129699707, 15.324999809265137, 15.312000274658203, 15.368000030517578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.178999900817871, 15.137999534606934, 15.4399995803833, 15.552000045776367, 15.611000061035156, 15.36299991607666, 15.140999794006348, 15.317000389099121, 15.616000175476074, 15.282999992370605, 15.189000129699707, 15.324999809265137, 15.312000274658203, 15.368000030517578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.178999900817871, 15.137999534606934, 15.4399995803833, 15.565999984741211, 15.611000061035156, 15.36299991607666, 15.140999794006348, 15.317000389099121, 15.616000175476074, 15.282999992370605, 15.189000129699707, 15.324999809265137, 15.312000274658203, 15.368000030517578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.178999900817871, 15.137999534606934, 15.4399995803833, 15.565999984741211, 15.611000061035156, 15.36299991607666, 15.140999794006348, 15.317000389099121, 15.616000175476074, 15.282999992370605, 15.189000129699707, 15.324999809265137, 15.312000274658203, 15.368000030517578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.208000183105469, 15.137999534606934, 15.4399995803833, 15.565999984741211, 15.611000061035156, 15.36299991607666, 15.156999588012695, 15.331000328063965, 15.616000175476074, 15.282999992370605, 15.189000129699707, 15.368000030517578, 15.324999809265137, 15.368000030517578]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.571000099182129, 15.380999565124512, 15.208000183105469, 15.164999961853027, 15.4399995803833, 15.565999984741211, 15.611000061035156, 15.36299991607666, 15.156999588012695, 15.331000328063965, 15.616000175476074, 15.282999992370605, 15.189000129699707, 15.368000030517578, 15.324999809265137, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.178999900817871, 15.600000381469727, 15.354999542236328, 15.208000183105469, 15.164999961853027, 15.470000267028809, 15.565999984741211, 15.62399959564209, 15.36299991607666, 15.156999588012695, 15.331000328063965, 15.602999687194824, 15.295999526977539, 15.189000129699707, 15.368000030517578, 15.324999809265137, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.218999862670898, 15.600000381469727, 15.354999542236328, 15.208000183105469, 15.164999961853027, 15.470000267028809, 15.581999778747559, 15.62399959564209, 15.37600040435791, 15.156999588012695, 15.331000328063965, 15.602999687194824, 15.295999526977539, 15.189000129699707, 15.368000030517578, 15.324999809265137, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.218999862670898, 15.600000381469727, 15.354999542236328, 15.208000183105469, 15.164999961853027, 15.470000267028809, 15.581999778747559, 15.62399959564209, 15.37600040435791, 15.156999588012695, 15.331000328063965, 15.602999687194824, 15.295999526977539, 15.189000129699707, 15.368000030517578, 15.324999809265137, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.218999862670898, 15.600000381469727, 15.354999542236328, 15.208000183105469, 15.164999961853027, 15.470000267028809, 15.581999778747559, 15.62399959564209, 15.37600040435791, 15.184000015258789, 15.331000328063965, 15.602999687194824, 15.295999526977539, 15.189000129699707, 15.368000030517578, 15.312000274658203, 15.354999542236328]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.218999862670898, 15.600000381469727, 15.354999542236328, 15.208000183105469, 15.194999694824219, 15.470000267028809, 15.581999778747559, 15.62399959564209, 15.37600040435791, 15.184000015258789, 15.331000328063965, 15.602999687194824, 15.295999526977539, 15.189000129699707, 15.380999565124512, 15.312000274658203, 15.41100025177002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.218999862670898, 15.61400032043457, 15.380999565124512, 15.208000183105469, 15.194999694824219, 15.482999801635742, 15.581999778747559, 15.651000022888184, 15.37600040435791, 15.184000015258789, 15.331000328063965, 15.616000175476074, 15.324999809265137, 15.218999862670898, 15.380999565124512, 15.312000274658203, 15.41100025177002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.279999732971191, 15.61400032043457, 15.380999565124512, 15.208000183105469, 15.194999694824219, 15.482999801635742, 15.607999801635742, 15.651000022888184, 15.388999938964844, 15.184000015258789, 15.331000328063965, 15.616000175476074, 15.324999809265137, 15.218999862670898, 15.380999565124512, 15.312000274658203, 15.41100025177002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.279999732971191, 15.61400032043457, 15.380999565124512, 15.208000183105469, 15.194999694824219, 15.482999801635742, 15.607999801635742, 15.651000022888184, 15.388999938964844, 15.184000015258789, 15.331000328063965, 15.616000175476074, 15.324999809265137, 15.218999862670898, 15.380999565124512, 15.312000274658203, 15.41100025177002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.279999732971191, 15.61400032043457, 15.380999565124512, 15.234999656677246, 15.194999694824219, 15.482999801635742, 15.607999801635742, 15.651000022888184, 15.388999938964844, 15.213000297546387, 15.373000144958496, 15.616000175476074, 15.324999809265137, 15.218999862670898, 15.380999565124512, 15.324999809265137, 15.41100025177002]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[15.279999732971191, 15.61400032043457, 15.380999565124512, 15.234999656677246, 15.223999977111816, 15.482999801635742, 15.607999801635742, 15.651000022888184, 15.388999938964844, 15.213000297546387, 15.373000144958496, 15.616000175476074, 15.324999809265137, 15.218999862670898, 15.407999992370605, 15.324999809265137, 15.423999786376953]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
