Total Topk Error Scores,Ground Values,,,,,
0.609483222,1,,,,,
,,,,,,
0.875737801,0,,,,,
,,,,,,
1.087749795,0,,,,,
,,,,,,
1.129844193,1,,,,,
,,,,,,
0.937231212,0,,,,,
,,,,,,
0.826694899,0,,,,,
,,,,,,
0.60288919,0,,,,,
,,,,,,
0.486792059,0,,,,,
,,,,,,
0.29865945,1,,,,,
,,,,,,
0.163200907,1,,,,,
,,,,,,
0.186236012,1,,,,,
,,,,,,
0.772764641,0,,,,,
,,,,,,
1.413269103,1,,,,,
,,,,,,
2.296227165,0,,,,,
,,,,,,
2.563156962,0,,,,,
,,,,,,
2.234273662,0,,,,,
,,,,,,
1.636012775,0,,,,,
,,,,,,
0.871276485,0,,,,,
,,,,,,
0.205211127,0,,,,,
,,,,,,
-0.150297798,0,,,,,
,,,,,,
-0.211489131,1,,,,,
,,,,,,
0.009528654,0,,,,,
,,,,,,
0.39800764,0,,,,,
,,,,,,
0.647294208,0,,,,,
,,,,,,
0.720901438,1,,,,,
,,,,,,
0.885057056,0,,,,,
,,,,,,
0.842867909,1,,,,,
,,,,,,
0.806007628,0,,,,,
,,,,,,
1.236288966,1,,,,,
,,,,,,
1.537086078,1,,,,,
,,,,,,
1.649924398,0,,,,,
,,,,,,
1.404900532,1,,,,,
,,,,,,
1.22759665,0,,,,,
,,,,,,
0.80975115,1,,,,,
,,,,,,
0.715130176,0,,,,,
,,,,,,
0.45534171,0,,,,,
,,,,,,
0.317560763,0,,,,,
,,,,,,
0.127210947,0,,,,,
,,,,,,
-0.046545192,1,,,,,
,,,,,,
0.098559723,1,,,,,
,,,,,,
0.662964994,0,,,,,
,,,,,,
1.248272882,0,,,,,
,,,,,,
1.295192666,0,,,,,
,,,,,,
0.931089558,0,,,,,
,,,,,,
0.509349073,0,,,,,
,,,,,,
-0.062344801,0,,,,,
,,,,,,
-0.199175837,0,,,,,
,,,,,,
-0.217700868,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.208278372,0,,,,,
,,,,,,
-0.074581409,0,,,,,
,,,,,,
0.058780755,0,,,,,
,,,,,,
0.112692462,1,,,,,
,,,,,,
-0.058914416,0,,,,,
,,,,,,
-0.086743703,1,,,,,
,,,,,,
0.186864404,0,,,,,
,,,,,,
0.277587062,0,,,,,
,,,,,,
0.488408481,0,,,,,
,,,,,,
0.574757811,0,,,,,
,,,,,,
0.255237416,0,,,,,
,,,,,,
0.042949952,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.015203211,1,,,,,
,,,,,,
0.177332479,0,,,,,
,,,,,,
0.521733927,0,,,,,
,,,,,,
0.729233582,1,,,,,
,,,,,,
0.90489902,1,,,,,
,,,,,,
1.00128556,0,,,,,
,,,,,,
1.193543493,1,,,,,
,,,,,,
1.780320112,1,,,,,
,,,,,,
1.981288135,1,,,,,
,,,,,,
1.769838472,1,,,,,
,,,,,,
1.487014641,1,,,,,
,,,,,,
1.353031957,0,,,,,
,,,,,,
1.311024894,1,,,,,
,,,,,,
0.905729527,0,,,,,
,,,,,,
0.695720072,1,,,,,
,,,,,,
0.650621769,1,,,,,
,,,,,,
0.679265663,1,,,,,
,,,,,,
0.620462295,0,,,,,
,,,,,,
0.652873607,0,,,,,
,,,,,,
0.478230351,1,,,,,
,,,,,,
0.431677345,1,,,,,
,,,,,,
0.507749526,0,,,,,
,,,,,,
0.935077244,1,,,,,
,,,,,,
1.481450344,1,,,,,
,,,,,,
1.766980576,1,,,,,
,,,,,,
2.189660792,0,,,,,
,,,,,,
2.542701135,1,,,,,
,,,,,,
2.026037832,1,,,,,
,,,,,,
1.741177703,0,,,,,
,,,,,,
0.965899903,1,,,,,
,,,,,,
0.502569162,0,,,,,
,,,,,,
0.461608122,1,,,,,
,,,,,,
0.44468321,1,,,,,
,,,,,,
0.755280178,0,,,,,
,,,,,,
1.169503815,1,,,,,
,,,,,,
1.602863289,0,,,,,
,,,,,,
2.044662442,0,,,,,
,,,,,,
1.530395191,0,,,,,
,,,,,,
0.653815135,1,,,,,
,,,,,,
0.419461786,0,,,,,
,,,,,,
0.511630484,1,,,,,
,,,,,,
0.85950531,1,,,,,
,,,,,,
1.595119,1,,,,,
,,,,,,
2.576841651,0,,,,,
,,,,,,
3.150353993,1,,,,,
,,,,,,
3.15859189,1,,,,,
,,,,,,
3.215712947,0,,,,,
,,,,,,
2.556858511,0,,,,,
,,,,,,
1.985210721,0,,,,,
,,,,,,
1.398814613,1,,,,,
,,,,,,
0.782516658,0,,,,,
,,,,,,
0.676605371,1,,,,,
,,,,,,
0.854963234,0,,,,,
,,,,,,
1.263240045,0,,,,,
,,,,,,
1.29740463,1,,,,,
,,,,,,
1.25618487,1,,,,,
,,,,,,
0.744631253,1,,,,,
,,,,,,
1.065310245,0,,,,,
,,,,,,
1.305333136,0,,,,,
,,,,,,
1.24193857,0,,,,,
,,,,,,
1.081308867,1,,,,,
,,,,,,
0.553859913,0,,,,,
,,,,,,
0.674680796,0,,,,,
,,,,,,
0.772595251,1,,,,,
,,,,,,
0.781362347,0,,,,,
,,,,,,
0.605916303,1,,,,,
,,,,,,
0.546754592,1,,,,,
,,,,,,
0.817257185,1,,,,,
,,,,,,
1.943601785,1,,,,,
,,,,,,
2.609469187,0,,,,,
,,,,,,
2.472483181,1,,,,,
,,,,,,
2.151597865,0,,,,,
,,,,,,
2.299658952,0,,,,,
,,,,,,
2.651500002,0,,,,,
,,,,,,
2.329988473,1,,,,,
,,,,,,
1.238647674,1,,,,,
,,,,,,
0.690522484,0,,,,,
,,,,,,
0.587276943,0,,,,,
,,,,,,
0.556126642,1,,,,,
,,,,,,
0.522641782,0,,,,,
,,,,,,
0.495717456,0,,,,,
,,,,,,
0.489649275,0,,,,,
,,,,,,
0.498260217,0,,,,,
,,,,,,
0.257057642,0,,,,,
,,,,,,
0.002967594,1,,,,,
,,,,,,
0.025229748,0,,,,,
,,,,,,
0.247844616,0,,,,,
,,,,,,
0.374372978,1,,,,,
,,,,,,
0.477430348,0,,,,,
,,,,,,
0.424609845,0,,,,,
,,,,,,
0.274193194,0,,,,,
,,,,,,
0.143386481,1,,,,,
,,,,,,
0.329428302,0,,,,,
,,,,,,
0.439431537,0,,,,,
,,,,,,
0.489649371,0,,,,,
,,,,,,
0.498260273,1,,,,,
,,,,,,
0.51318628,1,,,,,
,,,,,,
0.388995094,0,,,,,
,,,,,,
0.82520408,0,,,,,
,,,,,,
0.864700189,0,,,,,
,,,,,,
0.600213927,1,,,,,
,,,,,,
0.391063505,1,,,,,
,,,,,,
0.302027972,0,,,,,
,,,,,,
0.908036257,0,,,,,
,,,,,,
1.094969591,0,,,,,
,,,,,,
1.208715631,1,,,,,
,,,,,,
0.902723118,0,,,,,
,,,,,,
0.373788359,0,,,,,
,,,,,,
0.561643551,0,,,,,
,,,,,,
0.648362,0,,,,,
,,,,,,
0.32592532,0,,,,,
,,,,,,
0.095462627,1,,,,,
,,,,,,
-0.042221761,1,,,,,
,,,,,,
0.059382146,0,,,,,
,,,,,,
0.416453181,1,,,,,
,,,,,,
0.92605058,1,,,,,
,,,,,,
1.36092788,0,,,,,
,,,,,,
1.704873807,0,,,,,
,,,,,,
1.642611525,0,,,,,
,,,,,,
1.176754042,0,,,,,
,,,,,,
0.6836584,0,,,,,
,,,,,,
0.046924106,0,,,,,
,,,,,,
-0.201786079,0,,,,,
,,,,,,
-0.224047618,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
0.009528686,0,,,,,
,,,,,,
0.398007704,0,,,,,
,,,,,,
0.647294272,1,,,,,
,,,,,,
0.851494902,0,,,,,
,,,,,,
0.765815678,1,,,,,
,,,,,,
0.787117358,0,,,,,
,,,,,,
0.803480823,0,,,,,
,,,,,,
0.831254813,1,,,,,
,,,,,,
0.731350608,0,,,,,
,,,,,,
0.327351047,0,,,,,
,,,,,,
0.221769841,0,,,,,
,,,,,,
0.222966165,0,,,,,
,,,,,,
0.114898767,1,,,,,
,,,,,,
0.010417764,0,,,,,
,,,,,,
0.278153886,0,,,,,
,,,,,,
0.572737754,0,,,,,
,,,,,,
0.662988839,1,,,,,
,,,,,,
0.32592532,1,,,,,
,,,,,,
0.217446153,0,,,,,
,,,,,,
0.628809922,1,,,,,
,,,,,,
1.212368388,0,,,,,
,,,,,,
1.484710271,1,,,,,
,,,,,,
1.502984066,0,,,,,
,,,,,,
1.226265667,0,,,,,
,,,,,,
0.992125618,0,,,,,
,,,,,,
0.798164497,1,,,,,
,,,,,,
0.48122201,0,,,,,
,,,,,,
0.336979853,1,,,,,
,,,,,,
0.388919714,0,,,,,
,,,,,,
0.510523162,0,,,,,
,,,,,,
0.538921553,0,,,,,
,,,,,,
0.468905225,1,,,,,
,,,,,,
0.380513644,0,,,,,
,,,,,,
0.095525137,1,,,,,
,,,,,,
0.423103061,1,,,,,
,,,,,,
0.573286579,0,,,,,
,,,,,,
0.759417228,0,,,,,
,,,,,,
0.98251082,0,,,,,
,,,,,,
1.159555246,1,,,,,
,,,,,,
0.937832901,0,,,,,
,,,,,,
0.451491435,0,,,,,
,,,,,,
0.502005994,0,,,,,
,,,,,,
0.261119671,0,,,,,
,,,,,,
0.117653891,0,,,,,
,,,,,,
-0.06932246,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.02651596,1,,,,,
,,,,,,
0.220787234,0,,,,,
,,,,,,
0.488408511,1,,,,,
,,,,,,
0.57475784,0,,,,,
,,,,,,
0.703511964,1,,,,,
,,,,,,
1.374300679,1,,,,,
,,,,,,
1.766953462,1,,,,,
,,,,,,
2.532749209,0,,,,,
,,,,,,
2.939323698,0,,,,,
,,,,,,
2.689754772,1,,,,,
,,,,,,
2.091964437,0,,,,,
,,,,,,
0.942128518,0,,,,,
,,,,,,
0.675771088,0,,,,,
,,,,,,
0.268473897,0,,,,,
,,,,,,
0.102781639,1,,,,,
,,,,,,
0.084940122,0,,,,,
,,,,,,
0.199198271,0,,,,,
,,,,,,
0.370727736,1,,,,,
,,,,,,
0.588483049,0,,,,,
,,,,,,
0.552033821,1,,,,,
,,,,,,
0.695221618,0,,,,,
,,,,,,
0.797877442,0,,,,,
,,,,,,
0.765651454,0,,,,,
,,,,,,
0.682678667,0,,,,,
,,,,,,
0.229234584,1,,,,,
,,,,,,
0.233548892,0,,,,,
,,,,,,
0.176821328,0,,,,,
,,,,,,
0.244050802,0,,,,,
,,,,,,
0.229759013,0,,,,,
,,,,,,
0.12432325,1,,,,,
,,,,,,
-0.06709893,1,,,,,
,,,,,,
0.238756098,1,,,,,
,,,,,,
0.930396627,0,,,,,
,,,,,,
1.18158085,0,,,,,
,,,,,,
1.365645381,1,,,,,
,,,,,,
1.069703895,0,,,,,
,,,,,,
0.488039392,0,,,,,
,,,,,,
0.465445058,0,,,,,
,,,,,,
0.189138557,0,,,,,
,,,,,,
0.064409707,0,,,,,
,,,,,,
-0.106565931,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.099801006,0,,,,,
,,,,,,
0.10438197,0,,,,,
,,,,,,
0.313865433,1,,,,,
,,,,,,
0.399031287,0,,,,,
,,,,,,
0.394974752,0,,,,,
,,,,,,
0.532502397,0,,,,,
,,,,,,
0.336370942,1,,,,,
,,,,,,
0.2904218,0,,,,,
,,,,,,
-0.007871567,1,,,,,
,,,,,,
0.426192171,1,,,,,
,,,,,,
1.03281328,0,,,,,
,,,,,,
1.376939865,0,,,,,
,,,,,,
1.441311707,1,,,,,
,,,,,,
1.190259436,0,,,,,
,,,,,,
0.623240578,1,,,,,
,,,,,,
0.584471342,1,,,,,
,,,,,,
1.059862773,0,,,,,
,,,,,,
1.395163164,0,,,,,
,,,,,,
1.312644981,0,,,,,
,,,,,,
1.006965703,0,,,,,
,,,,,,
0.617593556,0,,,,,
,,,,,,
0.021207765,1,,,,,
,,,,,,
0.094094744,1,,,,,
,,,,,,
0.151504408,0,,,,,
,,,,,,
0.781530399,1,,,,,
,,,,,,
1.355097422,0,,,,,
,,,,,,
1.568066491,0,,,,,
,,,,,,
1.406790832,0,,,,,
,,,,,,
0.926345449,0,,,,,
,,,,,,
0.400880237,0,,,,,
,,,,,,
0.126417257,1,,,,,
,,,,,,
0.104334742,1,,,,,
,,,,,,
0.35819101,1,,,,,
,,,,,,
0.701257564,1,,,,,
,,,,,,
1.410126086,0,,,,,
,,,,,,
2.037241644,0,,,,,
,,,,,,
2.149377777,0,,,,,
,,,,,,
1.934939337,0,,,,,
,,,,,,
1.339087445,0,,,,,
,,,,,,
0.705811198,0,,,,,
,,,,,,
0.008506019,0,,,,,
,,,,,,
-0.211568677,0,,,,,
,,,,,,
-0.268134621,1,,,,,
,,,,,,
-0.066829918,0,,,,,
,,,,,,
0.187260243,0,,,,,
,,,,,,
0.361905469,0,,,,,
,,,,,,
0.410465786,0,,,,,
,,,,,,
0.257057698,0,,,,,
,,,,,,
0.002967538,0,,,,,
,,,,,,
-0.171677689,0,,,,,
,,,,,,
-0.223906855,1,,,,,
,,,,,,
-0.018747589,1,,,,,
,,,,,,
0.52371253,0,,,,,
,,,,,,
1.045677624,0,,,,,
,,,,,,
1.13474187,0,,,,,
,,,,,,
0.90770866,0,,,,,
,,,,,,
0.626225857,1,,,,,
,,,,,,
0.210435569,1,,,,,
,,,,,,
0.377801652,0,,,,,
,,,,,,
0.798458216,0,,,,,
,,,,,,
0.871297945,0,,,,,
,,,,,,
0.676941386,0,,,,,
,,,,,,
0.447590483,0,,,,,
,,,,,,
-0.010239263,1,,,,,
,,,,,,
-0.120633206,0,,,,,
,,,,,,
0.049389454,0,,,,,
,,,,,,
0.232274897,0,,,,,
,,,,,,
0.302365477,0,,,,,
,,,,,,
0.060703428,1,,,,,
,,,,,,
0.259313486,0,,,,,
,,,,,,
0.465048918,0,,,,,
,,,,,,
0.739882692,1,,,,,
,,,,,,
0.847479995,0,,,,,
,,,,,,
0.700619966,0,,,,,
,,,,,,
0.398323346,0,,,,,
,,,,,,
0.163438966,0,,,,,
,,,,,,
0.086531321,1,,,,,
,,,,,,
0.153959084,1,,,,,
,,,,,,
0.315426973,1,,,,,
,,,,,,
0.477492934,0,,,,,
,,,,,,
0.994187766,0,,,,,
,,,,,,
1.090209755,1,,,,,
,,,,,,
0.832872362,1,,,,,
,,,,,,
0.634036345,0,,,,,
,,,,,,
0.270029617,0,,,,,
,,,,,,
0.2206507,0,,,,,
,,,,,,
0.253406318,1,,,,,
,,,,,,
0.060703525,1,,,,,
,,,,,,
0.287508402,0,,,,,
,,,,,,
0.969758574,0,,,,,
,,,,,,
1.164348708,0,,,,,
,,,,,,
1.297659961,0,,,,,
,,,,,,
0.888721428,1,,,,,
,,,,,,
0.226563187,1,,,,,
,,,,,,
0.535229731,0,,,,,
,,,,,,
0.925422169,0,,,,,
,,,,,,
0.994937847,0,,,,,
,,,,,,
0.739871866,0,,,,,
,,,,,,
0.496569116,0,,,,,
,,,,,,
0.006605106,0,,,,,
,,,,,,
-0.204203986,0,,,,,
,,,,,,
-0.224047606,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.073429699,1,,,,,
,,,,,,
0.638976308,0,,,,,
,,,,,,
1.093106576,0,,,,,
,,,,,,
1.301126359,0,,,,,
,,,,,,
1.301362206,0,,,,,
,,,,,,
0.622496606,1,,,,,
,,,,,,
0.263742122,0,,,,,
,,,,,,
0.156066522,0,,,,,
,,,,,,
0.228098017,0,,,,,
,,,,,,
0.222966237,0,,,,,
,,,,,,
0.114898838,0,,,,,
,,,,,,
-0.072287585,1,,,,,
,,,,,,
-0.099801006,0,,,,,
,,,,,,
0.101019416,1,,,,,
,,,,,,
0.685483018,1,,,,,
,,,,,,
0.765126655,0,,,,,
,,,,,,
0.640560776,0,,,,,
,,,,,,
0.534095264,0,,,,,
,,,,,,
0.222966173,1,,,,,
,,,,,,
0.165527133,1,,,,,
,,,,,,
1.006510105,0,,,,,
,,,,,,
1.834716418,1,,,,,
,,,,,,
2.966674566,0,,,,,
,,,,,,
3.049202329,0,,,,,
,,,,,,
2.77928465,0,,,,,
,,,,,,
2.054005238,0,,,,,
,,,,,,
1.141545816,1,,,,,
,,,,,,
0.728584861,1,,,,,
,,,,,,
0.401297761,0,,,,,
,,,,,,
0.497393577,0,,,,,
,,,,,,
0.57475773,0,,,,,
,,,,,,
0.255237405,1,,,,,
,,,,,,
0.129608913,1,,,,,
,,,,,,
0.147180097,1,,,,,
,,,,,,
0.848397667,0,,,,,
,,,,,,
1.675807323,0,,,,,
,,,,,,
2.107272305,0,,,,,
,,,,,,
1.85989562,1,,,,,
,,,,,,
1.164072393,1,,,,,
,,,,,,
0.613721578,0,,,,,
,,,,,,
0.615485497,1,,,,,
,,,,,,
0.937797022,0,,,,,
,,,,,,
0.936761676,0,,,,,
,,,,,,
0.935456434,0,,,,,
,,,,,,
0.722874783,1,,,,,
,,,,,,
0.666687386,0,,,,,
,,,,,,
0.566836987,0,,,,,
,,,,,,
0.469278547,0,,,,,
,,,,,,
0.464921053,1,,,,,
,,,,,,
0.579170714,0,,,,,
,,,,,,
0.693429908,0,,,,,
,,,,,,
0.76868483,0,,,,,
,,,,,,
0.784529009,1,,,,,
,,,,,,
0.50169982,1,,,,,
,,,,,,
0.252858533,0,,,,,
,,,,,,
0.365730512,0,,,,,
,,,,,,
0.510037407,0,,,,,
,,,,,,
0.587533815,0,,,,,
,,,,,,
0.350456086,1,,,,,
,,,,,,
0.096062083,0,,,,,
,,,,,,
0.193023257,1,,,,,
,,,,,,
0.338215153,0,,,,,
,,,,,,
0.575926898,1,,,,,
,,,,,,
1.20753645,0,,,,,
,,,,,,
1.543698456,0,,,,,
,,,,,,
1.433616522,0,,,,,
,,,,,,
1.283158862,0,,,,,
,,,,,,
0.580295281,1,,,,,
,,,,,,
0.39657447,0,,,,,
,,,,,,
0.472081504,0,,,,,
,,,,,,
0.628337362,0,,,,,
,,,,,,
0.619648529,1,,,,,
,,,,,,
0.732056807,0,,,,,
,,,,,,
0.807408115,0,,,,,
,,,,,,
0.903343766,0,,,,,
,,,,,,
0.991744092,0,,,,,
,,,,,,
0.735208156,0,,,,,
,,,,,,
0.391562501,0,,,,,
,,,,,,
-0.126986729,0,,,,,
,,,,,,
-0.19982849,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.02651596,0,,,,,
,,,,,,
0.215503151,1,,,,,
,,,,,,
1.057998967,1,,,,,
,,,,,,
1.122241547,0,,,,,
,,,,,,
1.066597815,0,,,,,
,,,,,,
0.94354921,0,,,,,
,,,,,,
0.416363752,1,,,,,
,,,,,,
0.293948938,1,,,,,
,,,,,,
0.19125233,0,,,,,
,,,,,,
0.428694044,1,,,,,
,,,,,,
0.758924698,1,,,,,
,,,,,,
1.147684798,1,,,,,
,,,,,,
1.62004712,0,,,,,
,,,,,,
1.813106251,1,,,,,
,,,,,,
2.004471663,0,,,,,
,,,,,,
1.90091457,1,,,,,
,,,,,,
1.530023081,0,,,,,
,,,,,,
1.182002607,0,,,,,
,,,,,,
0.286437742,0,,,,,
,,,,,,
0.112692521,1,,,,,
,,,,,,
-0.058914347,0,,,,,
,,,,,,
-0.168368413,0,,,,,
,,,,,,
-0.01074781,0,,,,,
,,,,,,
0.058546787,1,,,,,
,,,,,,
0.065476818,0,,,,,
,,,,,,
0.047721976,0,,,,,
,,,,,,
0.020307323,0,,,,,
,,,,,,
0.016525383,0,,,,,
,,,,,,
-0.104631711,0,,,,,
,,,,,,
-0.224114583,1,,,,,
,,,,,,
-0.096587641,0,,,,,
,,,,,,
0.124604595,0,,,,,
,,,,,,
0.274202297,0,,,,,
,,,,,,
0.322881703,1,,,,,
,,,,,,
0.460021031,0,,,,,
,,,,,,
0.585118635,0,,,,,
,,,,,,
0.685515756,0,,,,,
,,,,,,
0.698522029,0,,,,,
,,,,,,
0.455631302,0,,,,,
,,,,,,
0.109341462,1,,,,,
,,,,,,
0.210698215,1,,,,,
,,,,,,
0.913312018,0,,,,,
,,,,,,
1.54257164,0,,,,,
,,,,,,
1.68281344,0,,,,,
,,,,,,
1.149784981,0,,,,,
,,,,,,
0.742960769,0,,,,,
,,,,,,
0.021654012,0,,,,,
,,,,,,
-0.214275419,0,,,,,
,,,,,,
-0.230375726,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.251691715,0,,,,,
,,,,,,
-0.049281895,0,,,,,
,,,,,,
0.251892146,0,,,,,
,,,,,,
0.346567525,1,,,,,
,,,,,,
0.330528435,0,,,,,
,,,,,,
0.428694044,0,,,,,
,,,,,,
0.703874236,1,,,,,
,,,,,,
1.037368976,0,,,,,
,,,,,,
0.970858473,0,,,,,
,,,,,,
0.795422905,0,,,,,
,,,,,,
0.578580617,0,,,,,
,,,,,,
0.293423153,0,,,,,
,,,,,,
0.04011252,0,,,,,
,,,,,,
-0.159362956,0,,,,,
,,,,,,
-0.21770086,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.266038135,1,,,,,
,,,,,,
0.053783096,1,,,,,
,,,,,,
0.428694172,0,,,,,
,,,,,,
0.70387446,0,,,,,
,,,,,,
0.796838638,0,,,,,
,,,,,,
0.816681467,0,,,,,
,,,,,,
0.528727057,0,,,,,
,,,,,,
0.042949952,0,,,,,
,,,,,,
-0.199612471,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.018747605,0,,,,,
,,,,,,
0.331939653,0,,,,,
,,,,,,
0.556146307,0,,,,,
,,,,,,
0.619648449,0,,,,,
,,,,,,
0.426728111,1,,,,,
,,,,,,
0.235066913,1,,,,,
,,,,,,
0.49306365,0,,,,,
,,,,,,
0.841260875,0,,,,,
,,,,,,
0.898155221,0,,,,,
,,,,,,
0.638985211,1,,,,,
,,,,,,
0.396939219,1,,,,,
,,,,,,
0.124511352,0,,,,,
,,,,,,
0.188820959,1,,,,,
,,,,,,
0.610015391,0,,,,,
,,,,,,
0.685643525,0,,,,,
,,,,,,
0.789237652,0,,,,,
,,,,,,
0.679265615,0,,,,,
,,,,,,
0.455631238,0,,,,,
,,,,,,
0.109341398,0,,,,,
,,,,,,
-0.14065336,0,,,,,
,,,,,,
-0.20548376,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.267086378,1,,,,,
,,,,,,
0.070127451,0,,,,,
,,,,,,
0.72105666,0,,,,,
,,,,,,
0.921851814,0,,,,,
,,,,,,
1.084651521,0,,,,,
,,,,,,
0.739446358,0,,,,,
,,,,,,
0.088517149,0,,,,,
,,,,,,
-0.11847544,0,,,,,
,,,,,,
-0.211489131,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.208278416,0,,,,,
,,,,,,
-0.074581423,0,,,,,
,,,,,,
0.058780769,1,,,,,
,,,,,,
0.112692462,0,,,,,
,,,,,,
0.124604595,0,,,,,
,,,,,,
0.274202297,0,,,,,
,,,,,,
0.317640489,0,,,,,
,,,,,,
0.187051067,1,,,,,
,,,,,,
0.218914697,0,,,,,
,,,,,,
0.420004317,0,,,,,
,,,,,,
0.59762805,1,,,,,
,,,,,,
0.954695116,1,,,,,
,,,,,,
1.007365539,1,,,,,
,,,,,,
1.40578132,0,,,,,
,,,,,,
1.56824245,0,,,,,
,,,,,,
1.614026509,0,,,,,
,,,,,,
1.533971174,1,,,,,
,,,,,,
1.15196172,0,,,,,
,,,,,,
0.537995275,0,,,,,
,,,,,,
0.347060543,0,,,,,
,,,,,,
0.185997198,0,,,,,
,,,,,,
0.064409807,0,,,,,
,,,,,,
-0.106565905,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.13615309,0,,,,,
,,,,,,
0.045319814,1,,,,,
,,,,,,
0.668992189,1,,,,,
,,,,,,
1.16214347,0,,,,,
,,,,,,
1.456941408,0,,,,,
,,,,,,
1.638688093,0,,,,,
,,,,,,
1.360748017,0,,,,,
,,,,,,
0.990557725,1,,,,,
,,,,,,
0.260462532,1,,,,,
,,,,,,
0.25048239,0,,,,,
,,,,,,
0.620239898,0,,,,,
,,,,,,
0.734771822,1,,,,,
,,,,,,
0.93452516,0,,,,,
,,,,,,
0.767977935,0,,,,,
,,,,,,
0.378165703,0,,,,,
,,,,,,
0.256018109,0,,,,,
,,,,,,
0.085814037,0,,,,,
,,,,,,
-0.072287585,0,,,,,
,,,,,,
-0.196872167,0,,,,,
,,,,,,
-0.236875628,1,,,,,
,,,,,,
0.038324938,1,,,,,
,,,,,,
0.914056455,1,,,,,
,,,,,,
1.782522514,1,,,,,
,,,,,,
2.006429017,0,,,,,
,,,,,,
2.310194216,0,,,,,
,,,,,,
2.218333231,0,,,,,
,,,,,,
1.483926216,0,,,,,
,,,,,,
0.663060068,0,,,,,
,,,,,,
-0.021262112,0,,,,,
,,,,,,
-0.195981107,1,,,,,
,,,,,,
-0.218052446,0,,,,,
,,,,,,
-0.049281867,0,,,,,
,,,,,,
0.25189217,0,,,,,
,,,,,,
0.338046061,1,,,,,
,,,,,,
0.354211917,0,,,,,
,,,,,,
0.488390573,1,,,,,
,,,,,,
1.234995028,0,,,,,
,,,,,,
1.382636228,1,,,,,
,,,,,,
1.868397462,0,,,,,
,,,,,,
1.953800457,1,,,,,
,,,,,,
1.56268355,0,,,,,
,,,,,,
1.613412725,1,,,,,
,,,,,,
1.503363133,1,,,,,
,,,,,,
1.560321867,0,,,,,
,,,,,,
1.566375118,1,,,,,
,,,,,,
2.200321944,1,,,,,
,,,,,,
2.147493134,0,,,,,
,,,,,,
2.010914221,0,,,,,
,,,,,,
1.556798431,1,,,,,
,,,,,,
1.220833895,0,,,,,
,,,,,,
0.949586172,0,,,,,
,,,,,,
0.664777633,1,,,,,
,,,,,,
0.567147671,0,,,,,
,,,,,,
0.417695331,0,,,,,
,,,,,,
0.417165948,0,,,,,
,,,,,,
0.305963636,1,,,,,
,,,,,,
0.467421806,1,,,,,
,,,,,,
0.430230205,0,,,,,
,,,,,,
1.020351856,1,,,,,
,,,,,,
1.689583429,0,,,,,
,,,,,,
2.135360498,0,,,,,
,,,,,,
2.053928316,1,,,,,
,,,,,,
1.376849129,0,,,,,
,,,,,,
1.173181125,1,,,,,
,,,,,,
1.297748438,0,,,,,
,,,,,,
1.314197618,1,,,,,
,,,,,,
1.398335992,0,,,,,
,,,,,,
1.293207635,0,,,,,
,,,,,,
0.697535965,0,,,,,
,,,,,,
0.678114834,0,,,,,
,,,,,,
0.179902384,1,,,,,
,,,,,,
0.119386424,1,,,,,
,,,,,,
0.469289068,0,,,,,
,,,,,,
